"year","office","unit","line","source","month","object","approved","modified","modified","accrued"
"2020","0100","01","0101","1","04","51101",303101.0,290681.68,290681.68,290681.68
"2020","0100","01","0101","1","05","51101",303101.0,294306.68,294306.68,294306.68
"2020","0100","01","0101","1","06","51101",303101.0,290681.68,290681.68,290681.68
"2020","0100","01","0101","1","07","51101",303101.0,334818.02,290681.68,290681.68
"2020","0100","01","0101","1","04","51104",3805.0,3625.0,3625.0,3625.0
"2020","0100","01","0101","1","05","51104",3805.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","51104",3805.0,3625.0,3625.0,3625.0
"2020","0100","01","0101","1","07","51104",3805.0,3805.0,3625.0,3625.0
"2020","0100","01","0101","1","06","51107",280000.0,294707.4,294707.4,294707.4
"2020","0100","01","0101","1","04","51201",1396078.0,1377857.2,1377857.2,1377857.2
"2020","0100","01","0101","1","05","51201",1396078.0,1387355.77,1387355.77,1387355.77
"2020","0100","01","0101","1","06","51201",1396078.0,1380955.55,1380808.88,1380808.88
"2020","0100","01","0101","1","07","51201",1396078.0,1396078.0,1373945.28,1373945.28
"2020","0100","01","0101","1","04","51204",6730.0,7541.29,7541.29,7541.29
"2020","0100","01","0101","1","05","51204",6730.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","51204",6730.0,7545.0,7545.0,7545.0
"2020","0100","01","0101","1","07","51204",6730.0,7730.0,7545.0,7545.0
"2020","0100","01","0101","1","05","51207",0.0,900.0,900.0,900.0
"2020","0100","01","0101","1","06","51207",333000.0,1242231.4,1242231.4,1242231.4
"2020","0100","01","0101","1","04","51401",32438.0,11961.54,11961.54,11961.54
"2020","0100","01","0101","1","05","51401",32438.0,11961.54,11961.54,11961.54
"2020","0100","01","0101","1","06","51401",32438.0,11961.54,11961.54,11961.54
"2020","0100","01","0101","1","07","51401",32438.0,32438.0,11961.54,11961.54
"2020","0100","01","0101","1","04","51402",168623.0,70685.65,70685.65,70685.65
"2020","0100","01","0101","1","05","51402",168623.0,70846.83,70846.83,70846.83
"2020","0100","01","0101","1","06","51402",168623.0,70863.23,70863.23,70863.23
"2020","0100","01","0101","1","07","51402",168623.0,168368.0,70571.43,70571.43
"2020","0100","01","0101","1","04","51501",3447.0,20271.05,20271.05,20271.05
"2020","0100","01","0101","1","05","51501",3447.0,20271.05,20271.05,20271.05
"2020","0100","01","0101","1","06","51501",3447.0,20271.05,20271.05,20271.05
"2020","0100","01","0101","1","07","51501",3447.0,20447.0,20271.05,20271.05
"2020","0100","01","0101","1","04","51502",11601.0,94428.88,94428.88,94428.88
"2020","0100","01","0101","1","05","51502",11601.0,94566.55,94566.55,94566.55
"2020","0100","01","0101","1","06","51502",11601.0,94287.87,94287.87,94287.87
"2020","0100","01","0101","1","07","51502",11601.0,105376.16,94231.31,94231.31
"2020","0100","01","0101","1","04","51702",0.0,684.54,684.54,684.54
"2020","0100","01","0101","1","06","51702",0.0,630.0,630.0,630.0
"2020","0100","01","0101","1","07","51702",0.0,479.84,479.84,479.84
"2020","0100","01","0101","1","04","54101",5840.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54101",5705.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54101",5765.0,7162.94,7162.94,7162.94
"2020","0100","01","0101","1","07","54101",5945.0,13434.24,13434.24,13434.24
"2020","0100","01","0101","1","04","54103",100.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54103",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54103",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54104",15.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54105",7190.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54105",7050.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54105",6830.0,20000.0,0.0,0.0
"2020","0100","01","0101","1","07","54105",7600.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54106",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54106",155.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54106",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","07","54106",8.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54107",1800.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54107",1885.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54107",1780.0,1030.5,1030.5,1030.5
"2020","0100","01","0101","1","07","54107",1890.0,648.0,648.0,648.0
"2020","0100","01","0101","1","04","54112",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54112",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54112",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54114",3210.0,167.12,167.12,0.0
"2020","0100","01","0101","1","05","54114",2995.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54114",2755.0,4591.29,0.0,0.0
"2020","0100","01","0101","1","07","54114",4260.0,4000.0,0.0,0.0
"2020","0100","01","0101","1","04","54115",410.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54115",810.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54115",195.0,0.0,0.0,0.0
"2020","0100","01","0101","1","07","54115",735.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54116",5.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54116",5.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54116",5.0,0.0,0.0,0.0
"2020","0100","01","0101","1","07","54116",5.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54118",10.0,207.95,207.95,0.0
"2020","0100","01","0101","1","05","54118",10.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54118",10.0,0.0,0.0,0.0
"2020","0100","01","0101","1","07","54118",10.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54119",40.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54119",70.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54119",520.0,0.0,0.0,0.0
"2020","0100","01","0101","1","07","54119",70.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54199",1140.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54199",1165.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54199",975.0,2359.92,2359.92,2359.92
"2020","0100","01","0101","1","07","54199",1280.0,0.0,0.0,0.0
"2020","0100","01","0101","1","04","54301",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54301",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54301",0.0,473.6,0.0,0.0
"2020","0100","01","0101","1","04","54303",2300.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54303",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54303",0.0,4345.0,0.0,0.0
"2020","0100","01","0101","1","04","54304",460.0,3466.48,3466.48,281.58
"2020","0100","01","0101","1","05","54304",460.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54304",460.0,616.01,543.4,543.4
"2020","0100","01","0101","1","07","54304",460.0,271.7,271.7,271.7
"2020","0100","01","0101","1","04","54314",2335.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54314",2835.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54314",2635.0,11587.0,0.0,0.0
"2020","0100","01","0101","1","07","54314",2735.0,2735.0,0.0,0.0
"2020","0100","01","0101","1","04","54316",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54316",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54316",0.0,1212.5,0.0,0.0
"2020","0100","01","0101","1","04","54599",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","54599",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","54599",1000.0,2000.0,0.0,0.0
"2020","0100","01","0101","1","04","61101",920.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","61101",2100.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","61101",600.0,17495.0,0.0,0.0
"2020","0100","01","0101","1","07","61101",1890.0,484.13,0.0,0.0
"2020","0100","01","0101","1","04","61102",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","61102",400.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","61102",400.0,4006.0,0.0,0.0
"2020","0100","01","0101","1","04","61104",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","61104",0.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","61104",0.0,1000.0,0.0,0.0
"2020","0100","01","0101","1","04","61199",385.0,0.0,0.0,0.0
"2020","0100","01","0101","1","05","61199",160.0,0.0,0.0,0.0
"2020","0100","01","0101","1","06","61199",80.0,2505.0,0.0,0.0
"2020","0100","01","0101","1","07","61199",180.0,180.0,0.0,0.0
"2020","0100","01","0102","1","04","51101",115540.0,76556.14,76556.14,76556.14
"2020","0100","01","0102","1","05","51101",115540.0,78006.14,78006.14,78006.14
"2020","0100","01","0102","1","06","51101",115540.0,78006.14,78006.14,78006.14
"2020","0100","01","0102","1","07","51101",115540.0,115540.0,78006.14,78006.14
"2020","0100","01","0102","1","04","51104",0.0,1190.0,1190.0,1190.0
"2020","0100","01","0102","1","05","51104",0.0,1490.0,1490.0,1490.0
"2020","0100","01","0102","1","06","51104",0.0,1490.0,1490.0,1490.0
"2020","0100","01","0102","1","07","51104",0.0,2000.0,1490.0,1490.0
"2020","0100","01","0102","1","06","51107",37500.0,78006.34,78006.14,78006.14
"2020","0100","01","0102","1","04","51201",138296.0,122945.94,122945.94,122945.94
"2020","0100","01","0102","1","05","51201",138296.0,121745.94,121745.94,121745.94
"2020","0100","01","0102","1","06","51201",138296.0,125283.85,125283.85,125283.85
"2020","0100","01","0102","1","07","51201",138296.0,138296.0,128640.29,128640.29
"2020","0100","01","0102","1","04","51204",1000.0,1000.0,1000.0,1000.0
"2020","0100","01","0102","1","05","51204",1000.0,1000.0,1000.0,1000.0
"2020","0100","01","0102","1","06","51204",1000.0,1000.0,1000.0,1000.0
"2020","0100","01","0102","1","07","51204",1000.0,1000.0,1000.0,1000.0
"2020","0100","01","0102","1","06","51207",39455.0,124695.94,124695.94,124695.94
"2020","0100","01","0102","1","04","51301",15000.0,14171.27,14171.27,14171.27
"2020","0100","01","0102","1","05","51301",15000.0,9538.46,9538.46,9538.46
"2020","0100","01","0102","1","06","51301",15000.0,17101.98,17101.98,17101.98
"2020","0100","01","0102","1","07","51301",15000.0,13223.17,12723.17,12723.17
"2020","0100","01","0102","1","04","51401",13237.0,2832.75,2832.75,2832.75
"2020","0100","01","0102","1","05","51401",13237.0,2907.75,2907.75,2907.75
"2020","0100","01","0102","1","06","51401",13237.0,2907.75,2907.75,2907.75
"2020","0100","01","0102","1","07","51401",13237.0,13237.0,2907.75,2907.75
"2020","0100","01","0102","1","04","51402",17175.0,6626.25,6626.25,6626.25
"2020","0100","01","0102","1","05","51402",17175.0,6551.25,6551.25,6551.25
"2020","0100","01","0102","1","06","51402",17175.0,6701.25,6701.25,6701.25
"2020","0100","01","0102","1","07","51402",17175.0,16975.0,6851.25,6851.25
"2020","0100","01","0102","1","04","51403",0.0,509.62,509.62,509.62
"2020","0100","01","0102","1","05","51403",0.0,282.93,282.93,282.93
"2020","0100","01","0102","1","06","51403",0.0,420.24,420.24,420.24
"2020","0100","01","0102","1","07","51403",0.0,347.52,347.52,347.52
"2020","0100","01","0102","1","04","51501",1060.0,5411.69,5411.69,5411.69
"2020","0100","01","0102","1","05","51501",1060.0,5547.32,5547.32,5547.32
"2020","0100","01","0102","1","06","51501",1060.0,5547.32,5547.32,5547.32
"2020","0100","01","0102","1","07","51501",1060.0,6060.0,5547.32,5547.32
"2020","0100","01","0102","1","04","51502",647.0,9006.87,9006.87,9006.87
"2020","0100","01","0102","1","05","51502",647.0,8913.87,8913.87,8913.87
"2020","0100","01","0102","1","06","51502",647.0,9188.06,9188.06,9188.06
"2020","0100","01","0102","1","07","51502",647.0,9847.0,9357.62,9357.62
"2020","0100","01","0102","1","04","51503",0.0,970.95,970.95,970.95
"2020","0100","01","0102","1","05","51503",0.0,692.48,692.48,692.48
"2020","0100","01","0102","1","06","51503",0.0,1243.12,1243.12,1243.12
"2020","0100","01","0102","1","07","51503",0.0,872.93,872.93,872.93
"2020","0100","01","0102","1","04","51701",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","51701",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","51701",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","07","51701",0.0,28000.0,0.0,0.0
"2020","0100","01","0102","1","04","51903",18000.0,320.0,320.0,320.0
"2020","0100","01","0102","1","05","51903",18000.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","51903",18000.0,0.0,0.0,0.0
"2020","0100","01","0102","1","07","51903",18000.0,18000.0,0.0,0.0
"2020","0100","01","0102","1","04","51999",3333.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","51999",3333.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","51999",3333.0,0.0,0.0,0.0
"2020","0100","01","0102","1","07","51999",3333.0,99333.0,14100.0,14100.0
"2020","0100","01","0102","1","04","54101",740.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54101",745.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54101",745.0,4800.0,0.0,0.0
"2020","0100","01","0102","1","07","54101",755.0,755.0,0.0,0.0
"2020","0100","01","0102","1","07","54103",0.0,478.7,478.7,478.7
"2020","0100","01","0102","1","04","54104",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54104",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54104",0.0,28905.43,0.0,0.0
"2020","0100","01","0102","1","07","54104",0.0,3496.0,3496.0,0.0
"2020","0100","01","0102","1","04","54105",1755.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54105",2825.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54105",1660.0,0.0,0.0,0.0
"2020","0100","01","0102","1","07","54105",1925.0,1925.0,0.0,0.0
"2020","0100","01","0102","1","04","54106",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54106",225.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54106",0.0,1835.0,0.0,0.0
"2020","0100","01","0102","1","07","54106",0.0,375.0,375.0,375.0
"2020","0100","01","0102","1","04","54107",495.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54107",470.0,3242.8,3242.8,3242.8
"2020","0100","01","0102","1","06","54107",450.0,5142.25,0.0,0.0
"2020","0100","01","0102","1","07","54107",475.0,2557.85,1927.85,1717.85
"2020","0100","01","0102","1","04","54108",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54108",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","07","54108",10.0,1783.98,1783.98,1783.98
"2020","0100","01","0102","1","04","54110",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54110",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54110",0.0,10.0,0.0,0.0
"2020","0100","01","0102","1","04","54111",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54111",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54111",0.0,2400.0,0.0,0.0
"2020","0100","01","0102","1","06","54112",0.0,192.13,192.0,0.0
"2020","0100","01","0102","1","07","54112",0.0,20.2,20.2,7.2
"2020","0100","01","0102","1","04","54113",200.0,6113.0,6113.0,6113.0
"2020","0100","01","0102","1","05","54113",0.0,13642.5,13642.5,13642.5
"2020","0100","01","0102","1","06","54113",0.0,5333.8,5000.0,5000.0
"2020","0100","01","0102","1","07","54113",0.0,245.0,245.0,245.0
"2020","0100","01","0102","1","04","54114",505.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54114",490.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54114",415.0,4020.0,0.0,0.0
"2020","0100","01","0102","1","07","54114",640.0,640.0,0.0,0.0
"2020","0100","01","0102","1","04","54115",50.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54115",640.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54115",25.0,1651.0,0.0,0.0
"2020","0100","01","0102","1","07","54115",175.0,2595.76,2420.76,4.76
"2020","0100","01","0102","1","04","54118",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54118",55.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54118",0.0,1660.0,0.0,0.0
"2020","0100","01","0102","1","07","54118",0.0,146.92,146.92,146.92
"2020","0100","01","0102","1","04","54119",10.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54119",10.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54119",0.0,895.0,0.0,0.0
"2020","0100","01","0102","1","07","54119",5.0,5538.74,5045.04,5045.04
"2020","0100","01","0102","1","04","54199",80.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54199",265.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54199",60.0,7837.82,2380.0,0.0
"2020","0100","01","0102","1","07","54199",100.0,724.94,624.94,624.94
"2020","0100","01","0102","1","04","54201",17500.0,17500.0,17500.0,17500.0
"2020","0100","01","0102","1","05","54201",17500.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54201",17500.0,35000.0,35000.0,32533.65
"2020","0100","01","0102","1","07","54201",17500.0,17500.0,17500.0,17500.0
"2020","0100","01","0102","1","05","54202",0.0,49413.47,49413.47,49413.47
"2020","0100","01","0102","1","07","54202",0.0,46748.03,46748.03,45130.4
"2020","0100","01","0102","1","04","54301",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54301",0.0,160.0,160.0,160.0
"2020","0100","01","0102","1","06","54301",0.0,660.0,0.0,0.0
"2020","0100","01","0102","1","07","54301",660.0,660.0,0.0,0.0
"2020","0100","01","0102","1","06","54310",2080.0,2080.0,0.0,0.0
"2020","0100","01","0102","1","07","54310",2080.0,3760.96,1680.96,1680.96
"2020","0100","01","0102","1","04","54314",1050.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54314",1450.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54314",1050.0,7500.0,0.0,0.0
"2020","0100","01","0102","1","07","54314",1450.0,1450.0,0.0,0.0
"2020","0100","01","0102","1","07","54316",0.0,63.0,63.0,63.0
"2020","0100","01","0102","1","04","54399",22080.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","54399",16620.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","54399",17335.0,10845.03,0.0,0.0
"2020","0100","01","0102","1","07","54399",16540.0,600.0,600.0,600.0
"2020","0100","01","0102","1","06","54505",2295.0,2295.0,0.0,0.0
"2020","0100","01","0102","1","07","54505",2300.0,2300.0,0.0,0.0
"2020","0100","01","0102","1","04","55599",80.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","55599",80.0,70.0,70.0,70.0
"2020","0100","01","0102","1","06","55599",80.0,35.0,35.0,35.0
"2020","0100","01","0102","1","07","55599",3080.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","55601",466080.0,466080.0,466080.0,0.0
"2020","0100","01","0102","1","04","5623231",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","5623231",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","5623231",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","04","61101",520.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","61101",300.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","61101",115.0,17215.0,0.0,0.0
"2020","0100","01","0102","1","04","61102",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","61102",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","61102",0.0,1745.1,0.0,0.0
"2020","0100","01","0102","1","07","61102",450.0,450.0,0.0,0.0
"2020","0100","01","0102","1","04","61103",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","61103",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","61103",0.0,3930.0,0.0,0.0
"2020","0100","01","0102","1","04","61107",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","61107",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","61107",0.0,1000.0,0.0,0.0
"2020","0100","01","0102","1","04","61108",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","61108",0.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","61108",0.0,2240.0,0.0,0.0
"2020","0100","01","0102","1","04","61199",80.0,0.0,0.0,0.0
"2020","0100","01","0102","1","05","61199",210.0,0.0,0.0,0.0
"2020","0100","01","0102","1","06","61199",0.0,1660.0,0.0,0.0
"2020","0100","01","0103","1","04","51101",137485.0,135885.61,135885.61,135885.61
"2020","0100","01","0103","1","05","51101",137485.0,134000.12,134000.12,134000.12
"2020","0100","01","0103","1","06","51101",137485.0,134435.61,134435.61,134435.61
"2020","0100","01","0103","1","07","51101",137485.0,137485.0,134435.61,134435.61
"2020","0100","01","0103","1","04","51104",0.0,1460.0,1460.0,1460.0
"2020","0100","01","0103","1","05","51104",0.0,1160.0,1160.0,1160.0
"2020","0100","01","0103","1","06","51104",0.0,1160.0,1160.0,1160.0
"2020","0100","01","0103","1","07","51104",0.0,1500.0,1160.0,1160.0
"2020","0100","01","0103","1","04","51107",0.0,900.0,900.0,900.0
"2020","0100","01","0103","1","05","51107",0.0,1000.0,1000.0,1000.0
"2020","0100","01","0103","1","06","51107",162500.0,134435.61,134435.61,134435.61
"2020","0100","01","0103","1","04","51201",266145.0,268856.81,268856.81,268856.81
"2020","0100","01","0103","1","05","51201",266145.0,271271.22,271271.22,271271.22
"2020","0100","01","0103","1","06","51201",266145.0,269266.81,269266.81,269266.81
"2020","0100","01","0103","1","07","51201",266145.0,272945.0,272547.46,272547.46
"2020","0100","01","0103","1","04","51204",0.0,700.0,700.0,700.0
"2020","0100","01","0103","1","05","51204",0.0,700.0,700.0,700.0
"2020","0100","01","0103","1","06","51204",0.0,700.0,700.0,700.0
"2020","0100","01","0103","1","07","51204",0.0,800.0,700.0,700.0
"2020","0100","01","0103","1","04","51207",0.0,3700.0,3700.0,3700.0
"2020","0100","01","0103","1","05","51207",0.0,3300.0,3300.0,3300.0
"2020","0100","01","0103","1","06","51207",170600.0,265166.81,265166.81,265166.81
"2020","0100","01","0103","1","04","51401",13638.0,6617.63,6617.63,6617.63
"2020","0100","01","0103","1","05","51401",13638.0,6531.02,6531.02,6531.02
"2020","0100","01","0103","1","06","51401",13638.0,6381.02,6381.02,6381.02
"2020","0100","01","0103","1","07","51401",13638.0,13638.0,6381.02,6381.02
"2020","0100","01","0103","1","04","51402",32827.0,15831.6,15831.6,15831.6
"2020","0100","01","0103","1","05","51402",32827.0,15937.76,15937.76,15937.76
"2020","0100","01","0103","1","06","51402",32827.0,16057.35,16057.35,16057.35
"2020","0100","01","0103","1","07","51402",32827.0,32827.0,16145.9,16145.9
"2020","0100","01","0103","1","04","51501",3013.0,8507.19,8507.19,8507.19
"2020","0100","01","0103","1","05","51501",3013.0,8352.81,8352.81,8352.81
"2020","0100","01","0103","1","06","51501",3013.0,8371.56,8371.56,8371.56
"2020","0100","01","0103","1","07","51501",3013.0,9013.0,8371.56,8371.56
"2020","0100","01","0103","1","04","51502",2352.0,18006.12,17969.37,17969.37
"2020","0100","01","0103","1","05","51502",2352.0,18192.15,18192.15,18192.15
"2020","0100","01","0103","1","06","51502",2352.0,18234.41,18234.41,18234.41
"2020","0100","01","0103","1","07","51502",2352.0,21076.85,18325.91,18325.91
"2020","0100","01","0103","1","04","54101",1090.0,0.0,0.0,0.0
"2020","0100","01","0103","1","05","54101",1175.0,0.0,0.0,0.0
"2020","0100","01","0103","1","06","54101",1080.0,3782.65,3782.65,3025.24
"2020","0100","01","0103","1","07","54101",1160.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54103",1230.0,3087.6,3087.6,3087.6
"2020","0100","01","0103","1","05","54103",1195.0,266.0,266.0,266.0
"2020","0100","01","0103","1","06","54103",1280.0,2686.93,2686.93,2686.93
"2020","0100","01","0103","1","07","54103",360.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54104",155.0,0.0,0.0,0.0
"2020","0100","01","0103","1","05","54104",5.0,0.0,0.0,0.0
"2020","0100","01","0103","1","06","54104",0.0,170.0,170.0,170.0
"2020","0100","01","0103","1","07","54104",15.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54105",2440.0,293.55,293.55,271.05
"2020","0100","01","0103","1","05","54105",3150.0,160.0,160.0,160.0
"2020","0100","01","0103","1","06","54105",2385.0,12030.0,0.0,0.0
"2020","0100","01","0103","1","07","54105",2915.0,2915.0,0.0,0.0
"2020","0100","01","0103","1","04","54106",205.0,0.0,0.0,0.0
"2020","0100","01","0103","1","05","54106",85.0,0.0,0.0,0.0
"2020","0100","01","0103","1","06","54106",125.0,7.2,7.2,7.2
"2020","0100","01","0103","1","07","54106",140.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54107",2985.0,5633.95,5633.95,5296.45
"2020","0100","01","0103","1","05","54107",4275.0,2111.56,2111.56,2111.56
"2020","0100","01","0103","1","06","54107",2680.0,10581.9,3621.9,3621.9
"2020","0100","01","0103","1","07","54107",7960.0,19.7,19.7,0.0
"2020","0100","01","0103","1","04","54109",5000.0,0.0,0.0,0.0
"2020","0100","01","0103","1","05","54109",5025.0,0.0,0.0,0.0
"2020","0100","01","0103","1","06","54109",5000.0,17565.61,5000.0,0.0
"2020","0100","01","0103","1","07","54109",5000.0,5000.0,5000.0,903.95
"2020","0100","01","0103","1","04","54110",295.0,0.0,0.0,0.0
"2020","0100","01","0103","1","05","54110",0.0,55000.0,55000.0,0.0
"2020","0100","01","0103","1","06","54110",0.0,55000.0,55000.0,55000.0
"2020","0100","01","0103","1","04","54111",2010.0,11566.8,11566.8,11566.8
"2020","0100","01","0103","1","05","54111",2235.0,976.2,976.2,0.0
"2020","0100","01","0103","1","06","54111",320.0,168.8,168.8,168.8
"2020","0100","01","0103","1","07","54111",1400.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54112",2595.0,8101.25,8101.25,7958.8
"2020","0100","01","0103","1","05","54112",2885.0,60.0,60.0,60.0
"2020","0100","01","0103","1","06","54112",1375.0,897.45,897.45,897.45
"2020","0100","01","0103","1","07","54112",2205.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54113",0.0,0.0,0.0,0.0
"2020","0100","01","0103","1","05","54113",0.0,0.0,0.0,0.0
"2020","0100","01","0103","1","06","54113",0.0,1568.28,1568.28,1568.28
"2020","0100","01","0103","1","04","54114",405.0,59.9,59.9,59.9
"2020","0100","01","0103","1","05","54114",615.0,0.0,0.0,0.0
"2020","0100","01","0103","1","06","54114",610.0,8.0,8.0,8.0
"2020","0100","01","0103","1","07","54114",575.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54115",870.0,859.4,859.4,859.4
"2020","0100","01","0103","1","05","54115",170.0,269.19,269.19,269.19
"2020","0100","01","0103","1","06","54115",45.0,802.81,802.81,802.81
"2020","0100","01","0103","1","07","54115",685.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54116",0.0,0.0,0.0,0.0
"2020","0100","01","0103","1","05","54116",0.0,0.0,0.0,0.0
"2020","0100","01","0103","1","06","54116",0.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54117",0.0,0.0,0.0,0.0
"2020","0100","01","0103","1","05","54117",85.0,0.0,0.0,0.0
"2020","0100","01","0103","1","06","54117",0.0,0.0,0.0,0.0
"2020","0100","01","0103","1","04","54118",1520.0,461.2,461.2,461.2
"2020","0100","01","0103","1","05","54118",920.0,69.0,69.0,69.0
"2020","0100","01","0103","1","06","54118",175.0,967.53,967.53,967.53
