"year","office","unit","line","source","month","object","approved","modified","reserved","accrued","area","financier"
2020,"0100","01","0101","1",2,"51101",303101.0,295013.22,295013.22,295013.22,"",""
2020,"0100","01","0101","1",3,"51101",303101.0,293367.82,293367.82,293367.82,"",""
2020,"0100","01","0101","1",2,"51104",3805.0,3740.0,3740.0,3740.0,"",""
2020,"0100","01","0101","1",3,"51104",3805.0,3628.71,3628.71,3628.71,"",""
2020,"0100","01","0101","1",2,"51201",1396078.0,1413520.74,1413520.74,1413520.74,"",""
2020,"0100","01","0101","1",3,"51201",1396078.0,1401321.7,1401321.7,1401321.7,"",""
2020,"0100","01","0101","1",2,"51204",6730.0,6855.0,6855.0,6855.0,"",""
2020,"0100","01","0101","1",3,"51204",6730.0,7315.0,7315.0,7315.0,"",""
2020,"0100","01","0101","1",2,"51401",32438.0,12111.54,12111.54,12111.54,"",""
2020,"0100","01","0101","1",3,"51401",32438.0,12111.25,12111.25,12111.25,"",""
2020,"0100","01","0101","1",2,"51402",168623.0,72598.71,72598.71,72598.71,"",""
2020,"0100","01","0101","1",3,"51402",168623.0,71342.32,71342.32,71342.32,"",""
2020,"0100","01","0101","1",2,"51501",3447.0,20575.63,20575.63,20575.63,"",""
2020,"0100","01","0101","1",3,"51501",3447.0,20428.25,20428.25,20428.25,"",""
2020,"0100","01","0101","1",2,"51502",11601.0,97088.05,97088.05,97088.05,"",""
2020,"0100","01","0101","1",3,"51502",11601.0,95465.78,95465.78,95465.78,"",""
2020,"0100","01","0101","1",3,"51701",0.0,50890.0,50890.0,50890.0,"",""
2020,"0100","01","0101","1",2,"51702",0.0,1005.21,1005.21,1005.21,"",""
2020,"0100","01","0101","1",3,"51702",0.0,45300.0,45300.0,45300.0,"",""
2020,"0100","01","0101","1",2,"54101",5650.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54101",5865.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54105",11665.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54105",6910.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54106",8.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54107",1825.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54107",1880.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54112",15.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54114",3280.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54114",3180.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54115",4360.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54115",395.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54116",30.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54116",5.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54118",10.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54118",275.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54119",75.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54119",95.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54199",1235.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54199",1085.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54301",3000.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54301",0.0,2526.4,2526.4,0.0,"",""
2020,"0100","01","0101","1",2,"54303",2045.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54303",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54304",460.0,281.58,281.58,281.58,"",""
2020,"0100","01","0101","1",3,"54304",460.0,304.23,304.23,304.23,"",""
2020,"0100","01","0101","1",2,"54314",9735.0,2418.0,2418.0,2418.0,"",""
2020,"0100","01","0101","1",3,"54314",2735.0,6270.0,6270.0,6270.0,"",""
2020,"0100","01","0101","1",2,"54316",0.0,1527.5,1527.5,1527.5,"",""
2020,"0100","01","0101","1",3,"54316",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"54599",1000.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"54599",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"61101",7870.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"61101",4080.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"61102",1270.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"61104",1000.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",2,"61199",1010.0,0.0,0.0,0.0,"",""
2020,"0100","01","0101","1",3,"61199",500.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"51101",115540.0,76188.19,76188.19,76188.19,"",""
2020,"0100","01","0102","1",3,"51101",115540.0,76212.61,76212.61,76212.61,"",""
2020,"0100","01","0102","1",2,"51104",0.0,1190.0,1190.0,1190.0,"",""
2020,"0100","01","0102","1",3,"51104",0.0,1190.0,1190.0,1190.0,"",""
2020,"0100","01","0102","1",2,"51201",138296.0,128935.44,128935.44,128935.44,"",""
2020,"0100","01","0102","1",3,"51201",138296.0,127195.88,127195.88,127195.88,"",""
2020,"0100","01","0102","1",2,"51204",1000.0,1000.0,1000.0,1000.0,"",""
2020,"0100","01","0102","1",3,"51204",1000.0,1000.0,1000.0,1000.0,"",""
2020,"0100","01","0102","1",2,"51301",15000.0,10704.1,10704.1,10704.1,"",""
2020,"0100","01","0102","1",3,"51301",15000.0,20894.07,20894.07,20894.07,"",""
2020,"0100","01","0102","1",2,"51401",13237.0,2832.75,2832.75,2832.75,"",""
2020,"0100","01","0102","1",3,"51401",13237.0,2832.75,2832.75,2832.75,"",""
2020,"0100","01","0102","1",2,"51402",17175.0,6926.25,6926.25,6926.25,"",""
2020,"0100","01","0102","1",3,"51402",17175.0,6851.25,6851.25,6851.25,"",""
2020,"0100","01","0102","1",2,"51403",0.0,365.35,365.35,365.35,"",""
2020,"0100","01","0102","1",3,"51403",0.0,740.87,740.87,740.87,"",""
2020,"0100","01","0102","1",2,"51501",1060.0,5388.44,5388.44,5388.44,"",""
2020,"0100","01","0102","1",3,"51501",1060.0,5388.44,5388.44,5388.44,"",""
2020,"0100","01","0102","1",2,"51502",647.0,9515.87,9515.87,9515.87,"",""
2020,"0100","01","0102","1",3,"51502",647.0,9357.0,9357.0,9357.0,"",""
2020,"0100","01","0102","1",2,"51503",0.0,741.46,741.46,741.46,"",""
2020,"0100","01","0102","1",3,"51503",0.0,1431.27,1431.27,1431.27,"",""
2020,"0100","01","0102","1",2,"51701",30000.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"51701",30000.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"51702",0.0,32000.0,32000.0,32000.0,"",""
2020,"0100","01","0102","1",2,"51903",18000.0,5142.4,5142.4,5142.4,"",""
2020,"0100","01","0102","1",3,"51903",18000.0,4698.4,4698.4,4698.4,"",""
2020,"0100","01","0102","1",2,"51999",3333.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"51999",3333.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54101",745.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54101",1085.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54104",43150.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54104",40.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54105",1435.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54105",2895.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54106",1175.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54106",225.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54107",6880.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54107",3575.0,5688.0,5688.0,5688.0,"",""
2020,"0100","01","0102","1",3,"54108",29880.0,20.0,20.0,20.0,"",""
2020,"0100","01","0102","1",2,"54110",10.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54110",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54111",2400.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54113",2660.0,10.7,10.7,10.7,"",""
2020,"0100","01","0102","1",2,"54114",510.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54114",495.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54115",2370.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54115",315.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54118",55.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54118",1520.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54119",780.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54119",85.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54199",1135.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54199",1075.0,102.0,102.0,102.0,"",""
2020,"0100","01","0102","1",2,"54201",17500.0,33313.68,33313.68,33313.68,"",""
2020,"0100","01","0102","1",3,"54201",17500.0,1686.32,1686.32,1686.32,"",""
2020,"0100","01","0102","1",2,"54202",0.0,46748.03,46748.03,0.0,"",""
2020,"0100","01","0102","1",3,"54202",0.0,33970.66,33970.66,33970.66,"",""
2020,"0100","01","0102","1",2,"54301",660.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54301",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54314",1050.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"54314",1450.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"54399",16630.0,540.0,540.0,540.0,"",""
2020,"0100","01","0102","1",3,"54399",23160.0,1170.0,1170.0,0.0,"",""
2020,"0100","01","0102","1",2,"55599",80.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"55599",80.0,280.0,280.0,0.0,"",""
2020,"0100","01","0102","1",3,"5623231",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"61101",550.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"61101",15110.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",2,"61102",1495.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"61102",350.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"61103",3930.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"61107",1000.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"61108",1370.0,0.0,0.0,0.0,"",""
2020,"0100","01","0102","1",3,"61199",2240.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",2,"51101",137485.0,135817.46,135817.46,135817.46,"",""
2020,"0100","01","0103","1",3,"51101",137485.0,135790.77,135790.77,135790.77,"",""
2020,"0100","01","0103","1",2,"51104",0.0,1460.0,1460.0,1460.0,"",""
2020,"0100","01","0103","1",3,"51104",0.0,1460.0,1460.0,1460.0,"",""
2020,"0100","01","0103","1",2,"51201",266145.0,274977.48,274977.48,274977.48,"",""
2020,"0100","01","0103","1",3,"51201",266145.0,272139.91,272139.91,272139.91,"",""
2020,"0100","01","0103","1",2,"51204",0.0,700.0,700.0,700.0,"",""
2020,"0100","01","0103","1",3,"51204",0.0,700.0,700.0,700.0,"",""
2020,"0100","01","0103","1",2,"51401",13638.0,6620.73,6620.73,6620.73,"",""
2020,"0100","01","0103","1",3,"51401",13638.0,6617.63,6617.63,6617.63,"",""
2020,"0100","01","0103","1",2,"51402",32827.0,16060.98,16060.98,16060.98,"",""
2020,"0100","01","0103","1",3,"51402",32827.0,16144.6,16144.6,16144.6,"",""
2020,"0100","01","0103","1",2,"51501",3013.0,8510.4,8510.4,8510.4,"",""
2020,"0100","01","0103","1",3,"51501",3013.0,8507.19,8507.19,8507.19,"",""
2020,"0100","01","0103","1",2,"51502",2352.0,18245.75,18245.75,18245.75,"",""
2020,"0100","01","0103","1",3,"51502",2352.0,18200.27,18200.27,18200.27,"",""
2020,"0100","01","0103","1",3,"51702",0.0,28763.66,28763.66,28763.66,"",""
2020,"0100","01","0103","1",2,"54101",1090.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54101",1175.0,3325.0,3325.0,3325.0,"",""
2020,"0100","01","0103","1",2,"54103",920.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54103",1035.0,2916.03,2916.03,2916.03,"",""
2020,"0100","01","0103","1",2,"54104",460.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54104",0.0,141.0,141.0,141.0,"",""
2020,"0100","01","0103","1",2,"54105",3585.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54105",3010.0,1936.24,1936.24,1936.24,"",""
2020,"0100","01","0103","1",2,"54106",635.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54106",40.0,37.4,37.4,37.4,"",""
2020,"0100","01","0103","1",2,"54107",4720.0,1241.5,1241.5,1241.5,"",""
2020,"0100","01","0103","1",3,"54107",2925.0,14480.51,14480.51,14480.51,"",""
2020,"0100","01","0103","1",2,"54109",5000.0,448.0,448.0,448.0,"",""
2020,"0100","01","0103","1",3,"54109",5000.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",2,"54110",110030.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54110",0.0,9.2,9.2,9.2,"",""
2020,"0100","01","0103","1",2,"54111",55.0,1051.35,1051.35,1051.35,"",""
2020,"0100","01","0103","1",3,"54111",830.0,11319.47,11319.47,11319.47,"",""
2020,"0100","01","0103","1",2,"54112",2000.0,439.5,439.5,439.5,"",""
2020,"0100","01","0103","1",3,"54112",5620.0,5644.19,5644.19,5644.19,"",""
2020,"0100","01","0103","1",3,"54113",205.0,127.5,127.5,127.5,"",""
2020,"0100","01","0103","1",2,"54114",775.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54114",415.0,232.02,232.02,232.02,"",""
2020,"0100","01","0103","1",2,"54115",1025.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54115",2765.0,113.42,113.42,113.42,"",""
2020,"0100","01","0103","1",2,"54116",75.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54116",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54117",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",2,"54118",320.0,470.0,470.0,470.0,"",""
2020,"0100","01","0103","1",3,"54118",4875.0,575.85,575.85,575.85,"",""
2020,"0100","01","0103","1",2,"54119",3900.0,100.0,100.0,100.0,"",""
2020,"0100","01","0103","1",3,"54119",1580.0,9699.91,9699.91,6699.47,"",""
2020,"0100","01","0103","1",2,"54199",175.0,128.0,128.0,128.0,"",""
2020,"0100","01","0103","1",3,"54199",2045.0,1328.23,1328.23,1328.23,"",""
2020,"0100","01","0103","1",2,"54201",16666.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54201",16666.0,33332.0,33332.0,33332.0,"",""
2020,"0100","01","0103","1",2,"54202",11890.0,61900.07,61900.07,42591.07,"",""
2020,"0100","01","0103","1",3,"54202",11890.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",2,"54203",37500.0,23180.23,23180.23,21640.57,"",""
2020,"0100","01","0103","1",3,"54203",37500.0,51615.03,51325.31,35044.23,"",""
2020,"0100","01","0103","1",2,"54204",50.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"54204",50.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",2,"54301",16950.0,38318.92,38318.92,35567.37,"",""
2020,"0100","01","0103","1",3,"54301",17250.0,11161.9,11161.9,7258.34,"",""
2020,"0100","01","0103","1",2,"54302",15000.0,18892.16,18892.16,18892.16,"",""
2020,"0100","01","0103","1",3,"54302",15000.0,17771.29,17771.29,14770.04,"",""
2020,"0100","01","0103","1",3,"54303",0.0,139.0,139.0,139.0,"",""
2020,"0100","01","0103","1",2,"54304",0.0,723.38,723.38,723.38,"",""
2020,"0100","01","0103","1",3,"54304",0.0,1135.22,1135.22,1117.12,"",""
2020,"0100","01","0103","1",2,"54306",43083.0,31880.68,31880.68,31880.68,"",""
2020,"0100","01","0103","1",3,"54306",43083.0,49507.75,49507.75,49507.75,"",""
2020,"0100","01","0103","1",3,"54310",0.0,750.0,750.0,750.0,"",""
2020,"0100","01","0103","1",3,"54314",0.0,85.0,85.0,85.0,"",""
2020,"0100","01","0103","1",2,"54316",276000.0,208711.08,208711.08,22411.64,"",""
2020,"0100","01","0103","1",3,"54316",0.0,22474.64,22474.64,22474.64,"",""
2020,"0100","01","0103","1",2,"54317",111600.0,131872.3,131872.3,102484.6,"",""
2020,"0100","01","0103","1",3,"54317",111600.0,66020.41,66020.41,0.0,"",""
2020,"0100","01","0103","1",2,"54399",1158.0,6034.95,6034.95,6034.95,"",""
2020,"0100","01","0103","1",3,"54399",1158.0,7379.48,7379.48,7379.48,"",""
2020,"0100","01","0103","1",3,"54599",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",2,"55599",8500.0,7835.63,7835.63,7835.63,"",""
2020,"0100","01","0103","1",3,"55599",8500.0,8822.81,8822.81,8822.81,"",""
2020,"0100","01","0103","1",2,"55602",0.0,18599.05,18599.05,18599.05,"",""
2020,"0100","01","0103","1",2,"61101",450.0,2145.87,2145.87,2145.87,"",""
2020,"0100","01","0103","1",3,"61101",300.0,2173.4,2173.4,2173.4,"",""
2020,"0100","01","0103","1",3,"61102",10150.0,2497.24,2497.24,2497.24,"",""
2020,"0100","01","0103","1",2,"61104",0.0,1751.5,1751.5,1751.5,"",""
2020,"0100","01","0103","1",3,"61104",20450.0,4519.75,4519.75,4519.75,"",""
2020,"0100","01","0103","1",2,"61108",1255.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"61108",2400.0,256.36,256.36,256.36,"",""
2020,"0100","01","0103","1",2,"61199",180.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"61199",1240.0,81.95,81.95,81.95,"",""
2020,"0100","01","0103","1",2,"61403",98500.0,0.0,0.0,0.0,"",""
2020,"0100","01","0103","1",3,"61403",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"51101",82876.0,82852.07,82852.07,82852.07,"",""
2020,"0100","01","0104","1",3,"51101",82876.0,79661.91,79661.91,79661.91,"",""
2020,"0100","01","0104","1",2,"51104",230.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"51104",230.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"51201",315072.0,316669.11,316669.11,316669.11,"",""
2020,"0100","01","0104","1",3,"51201",315072.0,322051.27,322051.27,322051.27,"",""
2020,"0100","01","0104","1",2,"51204",1000.0,1000.0,1000.0,1000.0,"",""
2020,"0100","01","0104","1",3,"51204",1000.0,1000.0,1000.0,1000.0,"",""
2020,"0100","01","0104","1",2,"51401",9312.0,3525.91,3525.91,3525.91,"",""
2020,"0100","01","0104","1",3,"51401",9312.0,3525.91,3525.91,3525.91,"",""
2020,"0100","01","0104","1",2,"51402",40755.0,18300.94,18300.94,18300.94,"",""
2020,"0100","01","0104","1",3,"51402",40755.0,18716.88,18716.88,18716.88,"",""
2020,"0100","01","0104","1",2,"51501",624.0,5620.93,5620.93,5620.93,"",""
2020,"0100","01","0104","1",3,"51501",624.0,5620.93,5620.93,5620.93,"",""
2020,"0100","01","0104","1",2,"51502",1620.0,23185.19,23185.19,23185.19,"",""
2020,"0100","01","0104","1",3,"51502",1620.0,23609.06,23609.06,23609.06,"",""
2020,"0100","01","0104","1",3,"51702",0.0,49161.98,49161.98,49161.98,"",""
2020,"0100","01","0104","1",2,"54101",1185.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"54101",1180.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54103",1170.0,123.29,123.29,123.29,"",""
2020,"0100","01","0104","1",3,"54103",3600.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54105",12720.0,40.0,40.0,40.0,"",""
2020,"0100","01","0104","1",3,"54105",4890.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"54106",0.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54107",815.0,711.61,711.61,711.61,"",""
2020,"0100","01","0104","1",3,"54107",925.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54111",0.0,320.1,320.1,320.1,"",""
2020,"0100","01","0104","1",2,"54112",0.0,863.58,863.58,863.58,"",""
2020,"0100","01","0104","1",2,"54114",1230.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"54114",975.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54115",780.0,186.3,186.3,186.3,"",""
2020,"0100","01","0104","1",3,"54115",1135.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54116",0.0,18424.0,18424.0,18424.0,"",""
2020,"0100","01","0104","1",3,"54116",21695.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54118",2725.0,373.25,373.25,373.25,"",""
2020,"0100","01","0104","1",3,"54118",420.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54119",150.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"54119",260.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54199",805.0,412.5,412.5,412.5,"",""
2020,"0100","01","0104","1",3,"54199",1000.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54201",9898.0,16435.87,16435.87,6537.87,"",""
2020,"0100","01","0104","1",3,"54201",9898.0,17348.37,17348.37,7203.4,"",""
2020,"0100","01","0104","1",2,"54202",0.0,1450.44,1450.44,1450.44,"",""
2020,"0100","01","0104","1",2,"54204",0.0,0.46,0.46,0.46,"",""
2020,"0100","01","0104","1",2,"54301",4005.0,183.0,183.0,183.0,"",""
2020,"0100","01","0104","1",3,"54301",705.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54303",0.0,308.0,308.0,308.0,"",""
2020,"0100","01","0104","1",2,"54305",8333.0,11335.12,11335.12,11335.12,"",""
2020,"0100","01","0104","1",3,"54305",8333.0,11795.16,11795.16,11795.16,"",""
2020,"0100","01","0104","1",3,"54313",4795.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54317",708.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"54317",708.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"54399",0.0,4.0,4.0,4.0,"",""
2020,"0100","01","0104","1",2,"61101",300.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"61101",6840.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"61102",9970.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"61102",11225.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",2,"61199",170.0,0.0,0.0,0.0,"",""
2020,"0100","01","0104","1",3,"61199",160.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"51101",343831.0,334615.36,334615.36,334615.36,"",""
2020,"0100","02","0201","1",3,"51101",343831.0,332244.72,332244.72,332244.72,"",""
2020,"0100","02","0201","1",2,"51104",0.0,300.0,300.0,300.0,"",""
2020,"0100","02","0201","1",3,"51104",0.0,300.0,300.0,300.0,"",""
2020,"0100","02","0201","1",2,"51201",178300.0,173057.82,173057.82,173057.82,"",""
2020,"0100","02","0201","1",3,"51201",178300.0,178940.9,178940.9,178940.9,"",""
2020,"0100","02","0201","1",2,"51401",23185.0,10700.49,10700.49,10700.49,"",""
2020,"0100","02","0201","1",3,"51401",23185.0,10625.49,10625.49,10625.49,"",""
2020,"0100","02","0201","1",2,"51402",19172.0,8207.85,8207.85,8207.85,"",""
2020,"0100","02","0201","1",3,"51402",19172.0,8623.27,8623.27,8623.27,"",""
2020,"0100","02","0201","1",2,"51501",14359.0,21721.35,21721.35,21721.35,"",""
2020,"0100","02","0201","1",3,"51501",14359.0,21132.32,21132.32,21132.32,"",""
2020,"0100","02","0201","1",2,"51502",2535.0,12091.18,12091.18,12091.18,"",""
2020,"0100","02","0201","1",3,"51502",2535.0,12788.05,12788.05,12788.05,"",""
2020,"0100","02","0201","1",2,"51601",153885.0,155582.13,155582.13,155582.13,"",""
2020,"0100","02","0201","1",3,"51601",153885.0,160556.35,160556.35,160556.35,"",""
2020,"0100","02","0201","1",3,"51702",0.0,32580.0,32580.0,32580.0,"",""
2020,"0100","02","0201","1",2,"54101",670.0,1282.5,1282.5,1282.5,"",""
2020,"0100","02","0201","1",3,"54101",2695.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54104",0.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54105",3055.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54105",9340.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54106",20.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54106",20.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54107",5230.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54107",325.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54112",240.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54112",0.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54114",1120.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54114",250.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54115",15.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54115",115.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54116",0.0,219.0,219.0,219.0,"",""
2020,"0100","02","0201","1",3,"54118",0.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54119",0.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54199",170.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54199",105.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54201",9500.0,9500.0,9500.0,0.0,"",""
2020,"0100","02","0201","1",3,"54201",9500.0,9500.0,9500.0,1857.88,"",""
2020,"0100","02","0201","1",2,"54202",2083.0,2083.0,2083.0,0.0,"",""
2020,"0100","02","0201","1",3,"54202",2083.0,2083.0,2083.0,2083.0,"",""
2020,"0100","02","0201","1",2,"54204",170.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54204",0.0,0.5,0.5,0.5,"",""
2020,"0100","02","0201","1",3,"54301",4850.0,795.0,795.0,795.0,"",""
2020,"0100","02","0201","1",2,"54304",41.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54304",41.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54307",80.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54307",0.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54310",10000.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",3,"54313",0.0,0.0,0.0,0.0,"",""
2020,"0100","02","0201","1",2,"54314",2911.0,5000.0,5000.0,3700.0,"",""
